"V1","db","mn","algorithm","homogeneity","commpleteness","vmeasure","adjrand","adjmutual","silhouette","classes"
0,"sharon","{3,1}-mer","GaussianMixture",0.0216715757051416,0.0269987946081845,0.024043639591484,0.00070038183539315,0.000339968416499232,-0.0470578532373496,"Replicate 2"
0,"sharon","{3,1}-mer","Spectral",0.0640342249648621,0.0505675399695887,0.0565096572846741,0.0000875006094676799,0.00172849218415093,-0.0982039418532252,"Replicate 2"
0,"sharon","{3,1}-mer","BisectingKMeans",0.0551579059258202,0.046304543502949,0.0503449634589547,-0.000476606994084852,0.0000580806774243781,-0.0546914428436507,"Replicate 2"
0,"sharon","{3,1}-mer","MiniBatchKMeans",0.0602627995337202,0.0487922534203471,0.0539242833233467,-0.000735101520607263,0.00111618654653075,-0.143279108366246,"Replicate 2"
0,"sharon","{3,1}-mer","KMeans",0.0475246779912959,0.0426188776065895,0.044938285852375,-0.000252041178647066,0.000973071751763827,-0.0409456106275779,"Replicate 2"
0,"sharon","{3,1}-mer","agglomerative.clust",0.0595325431967037,0.0461653861528912,0.0520037215913546,0.000127596643138362,-0.00241117512210412,-0.128267021618416,"Replicate 2"
0,"sharon","{0,4}-mer","AffinityPropagation",0.122348363071167,0.0813238612503012,0.0977044497427065,0.0000529359581185485,-0.000667246509125846,-0.128703272878305,"Replicate 2"
0,"sharon","{0,4}-mer","GaussianMixture",0.0225307647014229,0.0282216436194969,0.0250571443962868,-0.000776651098770104,0.000997735814903595,0.0416294870424454,"Replicate 2"
0,"sharon","{0,4}-mer","Spectral",0.0629803395456705,0.0503725062077802,0.0559752606764319,0.00038116532356575,0.00218152664043064,-0.0415152193537447,"Replicate 2"
0,"sharon","{0,4}-mer","BisectingKMeans",0.0551579059258202,0.046304543502949,0.0503449634589547,-0.000476606994084852,0.0000580806774243781,-0.0546914428436507,"Replicate 2"
0,"sharon","{0,4}-mer","MiniBatchKMeans",0.0617840159512359,0.0482122386066887,0.0541608572235852,-0.000612895503237643,-0.00029376679439884,-0.210690470587156,"Replicate 2"
0,"sharon","{0,4}-mer","KMeans",0.0493618578313655,0.0443343969194301,0.0467132481142776,-0.00000972623610134049,0.00129532774136106,-0.0490715428086214,"Replicate 2"
0,"sharon","{0,4}-mer","agglomerative.clust",0.0595325431967037,0.0461653861528912,0.0520037215913546,0.000127596643138362,-0.00241117512210412,-0.128267021618416,"Replicate 2"
0,"low","{1,3}-mer","AffinityPropagation",0.122348363071167,0.0813238612503012,0.0977044497427065,0.0000529359581185485,-0.000667246509125846,-0.128703272878305,"Replicate 3"
0,"low","{1,3}-mer","GaussianMixture",0.0228703076239862,0.0283612088833868,0.0253215058218251,0.00139378381581918,0.0016310184900074,0.0108563664436746,"Replicate 3"
0,"low","{1,3}-mer","Spectral",0.0643192588085758,0.0507349961543095,0.0567251919427717,0.000981883463945838,0.00296192527122186,-0.0810328041006069,"Replicate 3"
0,"low","{1,3}-mer","BisectingKMeans",0.0551579059258202,0.046304543502949,0.0503449634589547,-0.000476606994084852,0.0000580806774243781,-0.0546914428436507,"Replicate 3"
0,"low","{1,3}-mer","MiniBatchKMeans",0.0651379906976705,0.0510019380139891,0.0572096745842908,-0.000264259539725268,0.00331199211908953,-0.165297742726334,"Replicate 3"
0,"low","{1,3}-mer","KMeans",0.0532618883721486,0.0456146422409062,0.0491425410682819,0.000704340231497459,0.00237975642955334,-0.0633209700261599,"Replicate 3"
0,"low","{1,3}-mer","agglomerative.clust",0.0595325431967037,0.0461653861528912,0.0520037215913546,0.000127596643138362,-0.00241117512210412,-0.128267021618416,"Replicate 3"
0,"low","{2,2}-mer","AffinityPropagation",0.122348363071167,0.0813238612503012,0.0977044497427065,0.0000529359581185485,-0.000667246509125846,-0.128703272878305,"Replicate 3"
0,"low","{2,2}-mer","GaussianMixture",0.0213436110673188,0.0262663054663743,0.0235504638052847,-0.00162831648577601,-0.00187348637562714,0.0373169773565689,"Replicate 3"
0,"low","{2,2}-mer","Spectral",0.0606803031522332,0.0481880520363276,0.053717457213631,0.0004954334270424,-0.0000988648717990176,-0.0758485678531359,"Replicate 3"
0,"low","{2,2}-mer","BisectingKMeans",0.0551579059258202,0.046304543502949,0.0503449634589547,-0.000476606994084852,0.0000580806774243781,-0.0546914428436507,"Replicate 3"
0,"low","{2,2}-mer","MiniBatchKMeans",0.0605821482220888,0.0460875469753617,0.052350062440613,-0.000591633807196258,-0.00284537268738862,-0.149337179822023,"Replicate 3"
0,"low","{2,2}-mer","KMeans",0.0462560434933646,0.0411434297680117,0.043550200151066,-0.000377202954229171,-0.00194190974933371,-0.042546620834309,"Replicate 3"
0,"low","{2,2}-mer","agglomerative.clust",0.0595325431967037,0.0461653861528912,0.0520037215913546,0.000127596643138362,-0.00241117512210412,-0.128267021618416,"Replicate 3"
0,"low","{3,1}-mer","AffinityPropagation",0.122348363071167,0.0813238612503012,0.0977044497427065,0.0000529359581185485,-0.000667246509125846,-0.128703272878305,"Replicate 3"
0,"low","{3,1}-mer","GaussianMixture",0.0168972157168877,0.0239928517233253,0.0198293823714083,0.000642586783389892,-0.000747596209712713,0.0384594897473294,"Replicate 3"
0,"low","{3,1}-mer","Spectral",0.0580066656383043,0.0461428156033317,0.0513990246404101,-0.000780355065173527,-0.00186422289002132,-0.0893179651050165,"Replicate 3"
0,"low","{3,1}-mer","BisectingKMeans",0.0551579059258202,0.046304543502949,0.0503449634589547,-0.000476606994084852,0.0000580806774243781,-0.0546914428436507,"Replicate 3"
0,"low","{3,1}-mer","MiniBatchKMeans",0.0678618200917863,0.0510861021832233,0.0582909866644534,-0.000543413816206441,0.00266126598408469,-0.159475093726352,"Replicate 3"
0,"low","{3,1}-mer","KMeans",0.049818675931189,0.0461415309044564,0.0479096502789982,0.000310745770961312,0.00535352174521711,-0.0669845370148813,"Replicate 3"
0,"low","{3,1}-mer","agglomerative.clust",0.0595325431967037,0.0461653861528912,0.0520037215913546,0.000127596643138362,-0.00241117512210412,-0.128267021618416,"Replicate 3"
0,"low","{0,4}-mer","AffinityPropagation",0.122348363071167,0.0813238612503012,0.0977044497427065,0.0000529359581185485,-0.000667246509125846,-0.128703272878305,"Replicate 3"
0,"low","{0,4}-mer","GaussianMixture",0.021779694839627,0.0275066448205936,0.0243104411642101,-0.0000454625005535666,0.000177334261662267,0.0152179875417094,"Replicate 3"
0,"low","{0,4}-mer","Spectral",0.0641074633985984,0.0508234048136293,0.0566977282006689,-0.00039775353655275,0.00181733271412869,-0.0479373735871599,"Replicate 3"
0,"low","{0,4}-mer","BisectingKMeans",0.0551579059258202,0.046304543502949,0.0503449634589547,-0.000476606994084852,0.0000580806774243781,-0.0546914428436507,"Replicate 3"
0,"low","{0,4}-mer","MiniBatchKMeans",0.0601724611676425,0.0482009290264497,0.0535254738251502,-0.000257408404843565,0.000103892181118126,-0.142638437282436,"Replicate 3"
0,"low","{0,4}-mer","KMeans",0.0494319011986464,0.0417407277535075,0.0452619070873515,0.000149673680525097,-0.00345396449635858,-0.063528256926159,"Replicate 3"
0,"low","{0,4}-mer","agglomerative.clust",0.0595325431967037,0.0461653861528912,0.0520037215913546,0.000127596643138362,-0.00241117512210412,-0.128267021618416,"Replicate 3"
